name,databaseName,year,date,country,continent,subtype,accHA,segmentHA,accMP,segmentMP,accNA,segmentNA,accNP,segmentNP,accNS,segmentNS,accPA,segmentPA,accPB1,segmentPB1,accPB2,segmentPB2
>A/Kazakhstan/22/2015,>A/Kazakhstan/22/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175232,HA_4_575669,EPI_ISL_175232,MP_7_575664,EPI_ISL_175232,NA_6_575668,EPI_ISL_175232,NP_5_575662,EPI_ISL_175232,NS_8_575663,EPI_ISL_175232,PA_3_575665,EPI_ISL_175232,PB1_2_575667,EPI_ISL_175232,PB2_1_575666
>A/Kazakhstan/25/2015,>A/Kazakhstan/25/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175241,HA_4_575741,EPI_ISL_175241,MP_7_575736,EPI_ISL_175241,NA_6_575740,EPI_ISL_175241,NP_5_575734,EPI_ISL_175241,NS_8_575735,EPI_ISL_175241,PA_3_575737,EPI_ISL_175241,PB1_2_575739,EPI_ISL_175241,PB2_1_575738
>A/Kazakhstan/26/2015,>A/Kazakhstan/26/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175248,HA_4_575797,EPI_ISL_175248,MP_7_575792,EPI_ISL_175248,NA_6_575796,EPI_ISL_175248,NP_5_575790,EPI_ISL_175248,NS_8_575791,EPI_ISL_175248,PA_3_575793,EPI_ISL_175248,PB1_2_575795,EPI_ISL_175248,PB2_1_575794
>A/Kazakhstan/266/2015,>A/Kazakhstan/266/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_189844,HA_4_614799,EPI_ISL_189844,MP_7_614794,EPI_ISL_189844,NA_6_614798,EPI_ISL_189844,NP_5_614792,EPI_ISL_189844,NS_8_614793,EPI_ISL_189844,PA_3_614795,EPI_ISL_189844,PB1_2_614797,EPI_ISL_189844,PB2_1_614796
>A/Kazakhstan/27/2015,>A/Kazakhstan/27/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175234,HA_4_575685,EPI_ISL_175234,MP_7_575680,EPI_ISL_175234,NA_6_575684,EPI_ISL_175234,NP_5_575678,EPI_ISL_175234,NS_8_575679,EPI_ISL_175234,PA_3_575681,EPI_ISL_175234,PB1_2_575683,EPI_ISL_175234,PB2_1_575682
>A/Kazakhstan/274/2015,>A/Kazakhstan/274/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_189849,HA_4_614839,EPI_ISL_189849,MP_7_614834,EPI_ISL_189849,NA_6_614838,EPI_ISL_189849,NP_5_614832,EPI_ISL_189849,NS_8_614833,EPI_ISL_189849,PA_3_614835,EPI_ISL_189849,PB1_2_614837,EPI_ISL_189849,PB2_1_614836
>A/Kazakhstan/286/2015,>A/Kazakhstan/286/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_192163,HA_4_626352,EPI_ISL_192163,MP_7_626347,EPI_ISL_192163,NA_6_626351,EPI_ISL_192163,NP_5_626345,EPI_ISL_192163,NS_8_626346,EPI_ISL_192163,PA_3_626348,EPI_ISL_192163,PB1_2_626350,EPI_ISL_192163,PB2_1_626349
>A/Kazakhstan/29/2015,>A/Kazakhstan/29/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175233,HA_4_575677,EPI_ISL_175233,MP_7_575672,EPI_ISL_175233,NA_6_575676,EPI_ISL_175233,NP_5_575670,EPI_ISL_175233,NS_8_575671,EPI_ISL_175233,PA_3_575673,EPI_ISL_175233,PB1_2_575675,EPI_ISL_175233,PB2_1_575674
>A/Kazakhstan/291/2015,>A/Kazakhstan/291/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_189846,HA_4_614815,EPI_ISL_189846,MP_7_614810,EPI_ISL_189846,NA_6_614814,EPI_ISL_189846,NP_5_614808,EPI_ISL_189846,NS_8_614809,EPI_ISL_189846,PA_3_614811,EPI_ISL_189846,PB1_2_614813,EPI_ISL_189846,PB2_1_614812
>A/Kazakhstan/30/2015,>A/Kazakhstan/30/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175235,HA_4_575693,EPI_ISL_175235,MP_7_575688,EPI_ISL_175235,NA_6_575692,EPI_ISL_175235,NP_5_575686,EPI_ISL_175235,NS_8_575687,EPI_ISL_175235,PA_3_575689,EPI_ISL_175235,PB1_2_575691,EPI_ISL_175235,PB2_1_575690
>A/Kazakhstan/31/2015,>A/Kazakhstan/31/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175240,HA_4_575733,EPI_ISL_175240,MP_7_575728,EPI_ISL_175240,NA_6_575732,EPI_ISL_175240,NP_5_575726,EPI_ISL_175240,NS_8_575727,EPI_ISL_175240,PA_3_575729,EPI_ISL_175240,PB1_2_575731,EPI_ISL_175240,PB2_1_575730
>A/Kazakhstan/32/2015,>A/Kazakhstan/32/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175242,HA_4_575749,EPI_ISL_175242,MP_7_575744,EPI_ISL_175242,NA_6_575748,EPI_ISL_175242,NP_5_575742,EPI_ISL_175242,NS_8_575743,EPI_ISL_175242,PA_3_575745,EPI_ISL_175242,PB1_2_575747,EPI_ISL_175242,PB2_1_575746
>A/Kazakhstan/33/2015,>A/Kazakhstan/33/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175236,HA_4_575701,EPI_ISL_175236,MP_7_575696,EPI_ISL_175236,NA_6_575700,EPI_ISL_175236,NP_5_575694,EPI_ISL_175236,NS_8_575695,EPI_ISL_175236,PA_3_575697,EPI_ISL_175236,PB1_2_575699,EPI_ISL_175236,PB2_1_575698
>A/Kazakhstan/34/2015,>A/Kazakhstan/34/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175245,HA_4_575773,EPI_ISL_175245,MP_7_575768,EPI_ISL_175245,NA_6_575772,EPI_ISL_175245,NP_5_575766,EPI_ISL_175245,NS_8_575767,EPI_ISL_175245,PA_3_575769,EPI_ISL_175245,PB1_2_575771,EPI_ISL_175245,PB2_1_575770
>A/Kazakhstan/341/2015,>A/Kazakhstan/341/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_192168,HA_4_626391,EPI_ISL_192168,MP_7_626386,EPI_ISL_192168,NA_6_626390,EPI_ISL_192168,NP_5_626384,EPI_ISL_192168,NS_8_626385,EPI_ISL_192168,PA_3_626387,EPI_ISL_192168,PB1_2_626389,EPI_ISL_192168,PB2_1_626388
>A/Kazakhstan/35/2015,>A/Kazakhstan/35/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175239,HA_4_575725,EPI_ISL_175239,MP_7_575720,EPI_ISL_175239,NA_6_575724,EPI_ISL_175239,NP_5_575718,EPI_ISL_175239,NS_8_575719,EPI_ISL_175239,PA_3_575721,EPI_ISL_175239,PB1_2_575723,EPI_ISL_175239,PB2_1_575722
>A/Kazakhstan/352/2015,>A/Kazakhstan/352/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_192175,HA_4_626445,EPI_ISL_192175,MP_7_626440,EPI_ISL_192175,NA_6_626444,EPI_ISL_192175,NP_5_626438,EPI_ISL_192175,NS_8_626439,EPI_ISL_192175,PA_3_626441,EPI_ISL_192175,PB1_2_626443,EPI_ISL_192175,PB2_1_626442
>A/Kazakhstan/36/2015,>A/Kazakhstan/36/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175244,HA_4_575765,EPI_ISL_175244,MP_7_575760,EPI_ISL_175244,NA_6_575764,EPI_ISL_175244,NP_5_575758,EPI_ISL_175244,NS_8_575759,EPI_ISL_175244,PA_3_575761,EPI_ISL_175244,PB1_2_575763,EPI_ISL_175244,PB2_1_575762
>A/Kazakhstan/37/2015,>A/Kazakhstan/37/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_176518,HA_4_578477,EPI_ISL_176518,MP_7_578472,EPI_ISL_176518,NA_6_578476,EPI_ISL_176518,NP_5_578470,EPI_ISL_176518,NS_8_578471,EPI_ISL_176518,PA_3_578473,EPI_ISL_176518,PB1_2_578475,EPI_ISL_176518,PB2_1_578474
>A/Kazakhstan/38/2015,>A/Kazakhstan/38/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_176520,HA_4_578493,EPI_ISL_176520,MP_7_578488,EPI_ISL_176520,NA_6_578492,EPI_ISL_176520,NP_5_578486,EPI_ISL_176520,NS_8_578487,EPI_ISL_176520,PA_3_578489,EPI_ISL_176520,PB1_2_578491,EPI_ISL_176520,PB2_1_578490
>A/Kazakhstan/39/2015,>A/Kazakhstan/39/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_176621,HA_4_579060,EPI_ISL_176621,MP_7_579055,EPI_ISL_176621,NA_6_579059,EPI_ISL_176621,NP_5_579053,EPI_ISL_176621,NS_8_579054,EPI_ISL_176621,PA_3_579056,EPI_ISL_176621,PB1_2_579058,EPI_ISL_176621,PB2_1_579057
>A/Kazakhstan/42/2015,>A/Kazakhstan/42/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175243,HA_4_575757,EPI_ISL_175243,MP_7_575752,EPI_ISL_175243,NA_6_575756,EPI_ISL_175243,NP_5_575750,EPI_ISL_175243,NS_8_575751,EPI_ISL_175243,PA_3_575753,EPI_ISL_175243,PB1_2_575755,EPI_ISL_175243,PB2_1_575754
>A/Kazakhstan/47/2015,>A/Kazakhstan/47/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_176519,HA_4_578485,EPI_ISL_176519,MP_7_578480,EPI_ISL_176519,NA_6_578484,EPI_ISL_176519,NP_5_578478,EPI_ISL_176519,NS_8_578479,EPI_ISL_176519,PA_3_578481,EPI_ISL_176519,PB1_2_578483,EPI_ISL_176519,PB2_1_578482
>A/Kazakhstan/49/2015,>A/Kazakhstan/49/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_175250,HA_4_575813,EPI_ISL_175250,MP_7_575808,EPI_ISL_175250,NA_6_575812,EPI_ISL_175250,NP_5_575806,EPI_ISL_175250,NS_8_575807,EPI_ISL_175250,PA_3_575809,EPI_ISL_175250,PB1_2_575811,EPI_ISL_175250,PB2_1_575810
>A/Kazakhstan/873/2015,>A/Kazakhstan/873/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_192162,HA_4_626344,EPI_ISL_192162,MP_7_626339,EPI_ISL_192162,NA_6_626343,EPI_ISL_192162,NP_5_626337,EPI_ISL_192162,NS_8_626338,EPI_ISL_192162,PA_3_626340,EPI_ISL_192162,PB1_2_626342,EPI_ISL_192162,PB2_1_626341
>A/Kazakhstan/951/2015,>A/Kazakhstan/951/2015,2015,,Kazakhstan,Asia,H3N2,EPI_ISL_176517,HA_4_578469,EPI_ISL_176517,MP_7_578464,EPI_ISL_176517,NA_6_578468,EPI_ISL_176517,NP_5_578462,EPI_ISL_176517,NS_8_578463,EPI_ISL_176517,PA_3_578465,EPI_ISL_176517,PB1_2_578467,EPI_ISL_176517,PB2_1_578466
>A/Kentucky/01/2015,>A/Kentucky/01/2015,2015,,US,N.America,H3N2,EPI_ISL_172740,HA_4_565470,EPI_ISL_172740,MP_7_565465,EPI_ISL_172740,NA_6_565469,EPI_ISL_172740,NP_5_565463,EPI_ISL_172740,NS_8_565464,EPI_ISL_172740,PA_3_565466,EPI_ISL_172740,PB1_2_565468,EPI_ISL_172740,PB2_1_565467
>A/Kentucky/02/2015,>A/Kentucky/02/2015,2015,,US,N.America,H3N2,EPI_ISL_176715,HA_4_579695,EPI_ISL_176715,MP_7_579690,EPI_ISL_176715,NA_6_579694,EPI_ISL_176715,NP_5_579688,EPI_ISL_176715,NS_8_579689,EPI_ISL_176715,PA_3_579691,EPI_ISL_176715,PB1_2_579693,EPI_ISL_176715,PB2_1_579692
>A/Kentucky/03/2015,>A/Kentucky/03/2015,2015,,US,N.America,H3N2,EPI_ISL_176716,HA_4_579703,EPI_ISL_176716,MP_7_579698,EPI_ISL_176716,NA_6_579702,EPI_ISL_176716,NP_5_579696,EPI_ISL_176716,NS_8_579697,EPI_ISL_176716,PA_3_579699,EPI_ISL_176716,PB1_2_579701,EPI_ISL_176716,PB2_1_579700
>A/Kentucky/04/2015,>A/Kentucky/04/2015,2015,,US,N.America,H3N2,EPI_ISL_176717,HA_4_579711,EPI_ISL_176717,MP_7_579706,EPI_ISL_176717,NA_6_579710,EPI_ISL_176717,NP_5_579704,EPI_ISL_176717,NS_8_579705,EPI_ISL_176717,PA_3_579707,EPI_ISL_176717,PB1_2_579709,EPI_ISL_176717,PB2_1_579708
>A/Kentucky/05/2011,>A/Kentucky/05/2011,2011,,US,N.America,H3N2,EPI_ISL_100436,HA_4_347506,EPI_ISL_100436,MP_7_347504,EPI_ISL_100436,NA_6_347505,EPI_ISL_100436,NP_5_358042,EPI_ISL_100436,NS_8_353946,EPI_ISL_100436,PA_3_355993,EPI_ISL_100436,PB1_2_353948,EPI_ISL_100436,PB2_1_353947
>A/Kentucky/06/2015,>A/Kentucky/06/2015,2015,,US,N.America,H3N2,EPI_ISL_179010,HA_4_588902,EPI_ISL_179010,MP_7_588897,EPI_ISL_179010,NA_6_588901,EPI_ISL_179010,NP_5_588895,EPI_ISL_179010,NS_8_588896,EPI_ISL_179010,PA_3_588898,EPI_ISL_179010,PB1_2_588900,EPI_ISL_179010,PB2_1_588899
>A/Kentucky/07/2015,>A/Kentucky/07/2015,2015,,US,N.America,H3N2,EPI_ISL_178972,HA_4_588605,EPI_ISL_178972,MP_7_588600,EPI_ISL_178972,NA_6_588604,EPI_ISL_178972,NP_5_588598,EPI_ISL_178972,NS_8_588599,EPI_ISL_178972,PA_3_588601,EPI_ISL_178972,PB1_2_588603,EPI_ISL_178972,PB2_1_588602
>A/Kentucky/08/2015,>A/Kentucky/08/2015,2015,,US,N.America,H3N2,EPI_ISL_178969,HA_4_588583,EPI_ISL_178969,MP_7_588579,EPI_ISL_178969,NA_6_588582,EPI_ISL_178969,NP_5_588577,EPI_ISL_178969,NS_8_588578,EPI_ISL_178969,PA_3_588580,EPI_ISL_178969,PB1_2_588581,EPI_ISL_178969,PB2_1_622376
>A/Kentucky/10/2014,>A/Kentucky/10/2014,2014,,US,N.America,H3N2,EPI_ISL_167396,HA_4_545589,EPI_ISL_167396,MP_7_545584,EPI_ISL_167396,NA_6_545588,EPI_ISL_167396,NP_5_545582,EPI_ISL_167396,NS_8_545583,EPI_ISL_167396,PA_3_545585,EPI_ISL_167396,PB1_2_545587,EPI_ISL_167396,PB2_1_545586
>A/Kentucky/11/2015,>A/Kentucky/11/2015,2015,,US,N.America,H3N2,EPI_ISL_193328,HA_4_631654,EPI_ISL_193328,MP_7_631649,EPI_ISL_193328,NA_6_631653,EPI_ISL_193328,NP_5_631647,EPI_ISL_193328,NS_8_631648,EPI_ISL_193328,PA_3_631650,EPI_ISL_193328,PB1_2_631652,EPI_ISL_193328,PB2_1_631651
>A/Kentucky/14/2014,>A/Kentucky/14/2014,2014,,US,N.America,H3N2,EPI_ISL_169947,HA_4_555559,EPI_ISL_169947,MP_7_555554,EPI_ISL_169947,NA_6_555558,EPI_ISL_169947,NP_5_555552,EPI_ISL_169947,NS_8_555553,EPI_ISL_169947,PA_3_555555,EPI_ISL_169947,PB1_2_555557,EPI_ISL_169947,PB2_1_555556
>A/Kentucky/15/2014,>A/Kentucky/15/2014,2014,,US,N.America,H3N2,EPI_ISL_170031,HA_4_556227,EPI_ISL_170031,MP_7_556222,EPI_ISL_170031,NA_6_556226,EPI_ISL_170031,NP_5_556220,EPI_ISL_170031,NS_8_556221,EPI_ISL_170031,PA_3_556223,EPI_ISL_170031,PB1_2_556225,EPI_ISL_170031,PB2_1_556224
>A/Kentucky/21/2014,>A/Kentucky/21/2014,2014,,US,N.America,H3N2,EPI_ISL_172559,HA_4_564481,EPI_ISL_172559,MP_7_564476,EPI_ISL_172559,NA_6_564480,EPI_ISL_172559,NP_5_564474,EPI_ISL_172559,NS_8_564475,EPI_ISL_172559,PA_3_564477,EPI_ISL_172559,PB1_2_564479,EPI_ISL_172559,PB2_1_564478
>A/Kentucky/24/2014,>A/Kentucky/24/2014,2014,,US,N.America,H3N2,EPI_ISL_173230,HA_4_567424,EPI_ISL_173230,MP_7_567419,EPI_ISL_173230,NA_6_567423,EPI_ISL_173230,NP_5_567417,EPI_ISL_173230,NS_8_567418,EPI_ISL_173230,PA_3_567420,EPI_ISL_173230,PB1_2_567422,EPI_ISL_173230,PB2_1_567421
>A/Kentucky/25/2014,>A/Kentucky/25/2014,2014,,US,N.America,H3N2,EPI_ISL_173253,HA_4_567591,EPI_ISL_173253,MP_7_567586,EPI_ISL_173253,NA_6_567590,EPI_ISL_173253,NP_5_567584,EPI_ISL_173253,NS_8_567585,EPI_ISL_173253,PA_3_567587,EPI_ISL_173253,PB1_2_567589,EPI_ISL_173253,PB2_1_567588
>A/Kentucky/27/2014,>A/Kentucky/27/2014,2014,,US,N.America,H3N2,EPI_ISL_173233,HA_4_567448,EPI_ISL_173233,MP_7_567443,EPI_ISL_173233,NA_6_567447,EPI_ISL_173233,NP_5_567441,EPI_ISL_173233,NS_8_567442,EPI_ISL_173233,PA_3_567444,EPI_ISL_173233,PB1_2_567446,EPI_ISL_173233,PB2_1_567445
>A/Kentucky/30/2014,>A/Kentucky/30/2014,2014,,US,N.America,H3N2,EPI_ISL_172538,HA_4_612335,EPI_ISL_172538,MP_7_564343,EPI_ISL_172538,NA_6_564344,EPI_ISL_172538,NP_5_564341,EPI_ISL_172538,NS_8_564342,EPI_ISL_172538,PA_3_612332,EPI_ISL_172538,PB1_2_612334,EPI_ISL_172538,PB2_1_612333
>A/Kenya/122/2014,>A/Kenya/122/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171394,HA_4_560755,EPI_ISL_171394,MP_7_560750,EPI_ISL_171394,NA_6_560754,EPI_ISL_171394,NP_5_560748,EPI_ISL_171394,NS_8_560749,EPI_ISL_171394,PA_3_560751,EPI_ISL_171394,PB1_2_560753,EPI_ISL_171394,PB2_1_560752
>A/Kenya/123/2014,>A/Kenya/123/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171381,HA_4_560664,EPI_ISL_171381,MP_7_560659,EPI_ISL_171381,NA_6_560663,EPI_ISL_171381,NP_5_560657,EPI_ISL_171381,NS_8_560658,EPI_ISL_171381,PA_3_560660,EPI_ISL_171381,PB1_2_560662,EPI_ISL_171381,PB2_1_560661
>A/Kenya/124/2014,>A/Kenya/124/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171375,HA_4_560628,EPI_ISL_171375,MP_7_560623,EPI_ISL_171375,NA_6_560627,EPI_ISL_171375,NP_5_560621,EPI_ISL_171375,NS_8_560622,EPI_ISL_171375,PA_3_560624,EPI_ISL_171375,PB1_2_560626,EPI_ISL_171375,PB2_1_560625
>A/Kenya/125/2014,>A/Kenya/125/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171376,HA_4_560636,EPI_ISL_171376,MP_7_560631,EPI_ISL_171376,NA_6_560635,EPI_ISL_171376,NP_5_560629,EPI_ISL_171376,NS_8_560630,EPI_ISL_171376,PA_3_560632,EPI_ISL_171376,PB1_2_560634,EPI_ISL_171376,PB2_1_560633
>A/Kenya/126/2014,>A/Kenya/126/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171359,HA_4_560514,EPI_ISL_171359,MP_7_560509,EPI_ISL_171359,NA_6_560513,EPI_ISL_171359,NP_5_560507,EPI_ISL_171359,NS_8_560508,EPI_ISL_171359,PA_3_560510,EPI_ISL_171359,PB1_2_560512,EPI_ISL_171359,PB2_1_560511
>A/Kenya/127/2014,>A/Kenya/127/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171399,HA_4_560783,EPI_ISL_171399,MP_7_560778,EPI_ISL_171399,NA_6_560782,EPI_ISL_171399,NP_5_560776,EPI_ISL_171399,NS_8_560777,EPI_ISL_171399,PA_3_560779,EPI_ISL_171399,PB1_2_560781,EPI_ISL_171399,PB2_1_560780
>A/Kenya/128/2014,>A/Kenya/128/2014,2014,,Kenya,Africa,H3N2,EPI_ISL_171377,HA_4_560644,EPI_ISL_171377,MP_7_560639,EPI_ISL_171377,NA_6_560643,EPI_ISL_171377,NP_5_560637,EPI_ISL_171377,NS_8_560638,EPI_ISL_171377,PA_3_560640,EPI_ISL_171377,PB1_2_560642,EPI_ISL_171377,PB2_1_560641
>A/Khabarovsk/04/2015,>A/Khabarovsk/04/2015,2015,,Russia,Europe,H3N2,EPI_ISL_194178,HA_4_634167,EPI_ISL_194178,MP_7_634162,EPI_ISL_194178,NA_6_634166,EPI_ISL_194178,NP_5_634160,EPI_ISL_194178,NS_8_634161,EPI_ISL_194178,PA_3_634163,EPI_ISL_194178,PB1_2_634165,EPI_ISL_194178,PB2_1_634164
>A/Khabarovsk/05/2015,>A/Khabarovsk/05/2015,2015,,Russia,Europe,H3N2,EPI_ISL_191056,HA_4_622234,EPI_ISL_191056,MP_7_622229,EPI_ISL_191056,NA_6_622233,EPI_ISL_191056,NP_5_622227,EPI_ISL_191056,NS_8_622228,EPI_ISL_191056,PA_3_622230,EPI_ISL_191056,PB1_2_622232,EPI_ISL_191056,PB2_1_622231
>A/Khabarovsk/06/2015,>A/Khabarovsk/06/2015,2015,,Russia,Europe,H3N2,EPI_ISL_191054,HA_4_622218,EPI_ISL_191054,MP_7_622213,EPI_ISL_191054,NA_6_622217,EPI_ISL_191054,NP_5_622211,EPI_ISL_191054,NS_8_622212,EPI_ISL_191054,PA_3_622214,EPI_ISL_191054,PB1_2_622216,EPI_ISL_191054,PB2_1_622215
>A/Khabarovsk/07/2015,>A/Khabarovsk/07/2015,2015,,Russia,Europe,H3N2,EPI_ISL_191057,HA_4_622242,EPI_ISL_191057,MP_7_622237,EPI_ISL_191057,NA_6_622241,EPI_ISL_191057,NP_5_622235,EPI_ISL_191057,NS_8_622236,EPI_ISL_191057,PA_3_622238,EPI_ISL_191057,PB1_2_622240,EPI_ISL_191057,PB2_1_622239
>A/Khabarovsk/11/2015,>A/Khabarovsk/11/2015,2015,,Russia,Europe,H3N2,EPI_ISL_194156,HA_4_634001,EPI_ISL_194156,MP_7_633996,EPI_ISL_194156,NA_6_634000,EPI_ISL_194156,NP_5_633994,EPI_ISL_194156,NS_8_633995,EPI_ISL_194156,PA_3_633997,EPI_ISL_194156,PB1_2_633999,EPI_ISL_194156,PB2_1_633998
>A/Khabarovsk/19/2015,>A/Khabarovsk/19/2015,2015,,Russia,Europe,H3N2,EPI_ISL_192691,HA_4_629544,EPI_ISL_192691,MP_7_629539,EPI_ISL_192691,NA_6_629543,EPI_ISL_192691,NP_5_629537,EPI_ISL_192691,NS_8_629538,EPI_ISL_192691,PA_3_629540,EPI_ISL_192691,PB1_2_629542,EPI_ISL_192691,PB2_1_629541
>A/Kharkov/241/2015,>A/Kharkov/241/2015,2015,,Ukraine,Europe,H3N2,EPI_ISL_192180,HA_4_626480,EPI_ISL_192180,MP_7_626475,EPI_ISL_192180,NA_6_626479,EPI_ISL_192180,NP_5_626473,EPI_ISL_192180,NS_8_626474,EPI_ISL_192180,PA_3_626476,EPI_ISL_192180,PB1_2_626478,EPI_ISL_192180,PB2_1_626477
>A/Khmelnitsky/459/2015,>A/Khmelnitsky/459/2015,2015,,Ukraine,Europe,H3N2,EPI_ISL_191966,HA_4_625012,EPI_ISL_191966,MP_7_625007,EPI_ISL_191966,NA_6_625011,EPI_ISL_191966,NP_5_625005,EPI_ISL_191966,NS_8_625006,EPI_ISL_191966,PA_3_625008,EPI_ISL_191966,PB1_2_625010,EPI_ISL_191966,PB2_1_625009
>A/Khmelnitsky/464/2015,>A/Khmelnitsky/464/2015,2015,,Ukraine,Europe,H3N2,EPI_ISL_191968,HA_4_625028,EPI_ISL_191968,MP_7_625023,EPI_ISL_191968,NA_6_625027,EPI_ISL_191968,NP_5_625021,EPI_ISL_191968,NS_8_625022,EPI_ISL_191968,PA_3_625024,EPI_ISL_191968,PB1_2_625026,EPI_ISL_191968,PB2_1_625025
>A/Kyoto/13K025/2014_2014/02/05,>A/Kyoto/13K025/2014,2014,2/5/2014,Japan,Asia,H3N2,LC032873,HA_4,LC032876,MP_7,LC032875,NA_6,LC032874,NP_5,LC032877,NS_8,LC032872,PA_3,LC032871,PB1_2,LC032870,PB2_1
>A/Kyoto/13K054/2014_2014/02/13,>A/Kyoto/13K054/2014,2014,2/13/2014,Japan,Asia,H3N2,LC032889,HA_4,LC032892,MP_7,LC032891,NA_6,LC032890,NP_5,LC032893,NS_8,LC032888,PA_3,LC032887,PB1_2,LC032886,PB2_1
>A/Kyoto/14K001/2014,>A/Kyoto/14K001/2014,2014,,Japan,Asia,H3N2,EPI_ISL_176317,HA_4_577620,EPI_ISL_176317,MP_7_577621,EPI_ISL_176317,NA_6_577623,EPI_ISL_176317,NP_5_577626,EPI_ISL_176317,NS_8_577622,EPI_ISL_176317,PA_3_577624,EPI_ISL_176317,PB1_2_577627,EPI_ISL_176317,PB2_1_577625
>A/Kyoto/14K002/2014,>A/Kyoto/14K002/2014,2014,,Japan,Asia,H3N2,EPI_ISL_176318,HA_4_577628,EPI_ISL_176318,MP_7_577629,EPI_ISL_176318,NA_6_577631,EPI_ISL_176318,NP_5_577634,EPI_ISL_176318,NS_8_577630,EPI_ISL_176318,PA_3_577632,EPI_ISL_176318,PB1_2_577635,EPI_ISL_176318,PB2_1_577633
>A/Kyoto/14K003/2014,>A/Kyoto/14K003/2014,2014,,Japan,Asia,H3N2,EPI_ISL_176319,HA_4_577636,EPI_ISL_176319,MP_7_577637,EPI_ISL_176319,NA_6_577639,EPI_ISL_176319,NP_5_577642,EPI_ISL_176319,NS_8_577638,EPI_ISL_176319,PA_3_577640,EPI_ISL_176319,PB1_2_577643,EPI_ISL_176319,PB2_1_577641
>A/Kyoto/14K005/2014,>A/Kyoto/14K005/2014,2014,,Japan,Asia,H3N2,EPI_ISL_176320,HA_4_577644,EPI_ISL_176320,MP_7_577645,EPI_ISL_176320,NA_6_577647,EPI_ISL_176320,NP_5_577650,EPI_ISL_176320,NS_8_577646,EPI_ISL_176320,PA_3_577648,EPI_ISL_176320,PB1_2_577651,EPI_ISL_176320,PB2_1_577649
>A/Kyoto/14K007/2014,>A/Kyoto/14K007/2014,2014,,Japan,Asia,H3N2,EPI_ISL_176321,HA_4_577652,EPI_ISL_176321,MP_7_577653,EPI_ISL_176321,NA_6_577655,EPI_ISL_176321,NP_5_577658,EPI_ISL_176321,NS_8_577654,EPI_ISL_176321,PA_3_577656,EPI_ISL_176321,PB1_2_577659,EPI_ISL_176321,PB2_1_577657
>A/Laos/046/2015,>A/Laos/046/2015,2015,,Laos,Asia,H3N2,EPI_ISL_194169,HA_4_634100,EPI_ISL_194169,MP_7_634095,EPI_ISL_194169,NA_6_634099,EPI_ISL_194169,NP_5_634093,EPI_ISL_194169,NS_8_634094,EPI_ISL_194169,PA_3_634096,EPI_ISL_194169,PB1_2_634098,EPI_ISL_194169,PB2_1_634097
>A/Laos/052/2015,>A/Laos/052/2015,2015,,Laos,Asia,H3N2,EPI_ISL_194170,HA_4_634108,EPI_ISL_194170,MP_7_634103,EPI_ISL_194170,NA_6_634107,EPI_ISL_194170,NP_5_634101,EPI_ISL_194170,NS_8_634102,EPI_ISL_194170,PA_3_634104,EPI_ISL_194170,PB1_2_634106,EPI_ISL_194170,PB2_1_634105
>A/Laos/1115/2014,>A/Laos/1115/2014,2014,,Laos,Asia,H3N2,EPI_ISL_177533,HA_4_584626,EPI_ISL_177533,MP_7_584621,EPI_ISL_177533,NA_6_584625,EPI_ISL_177533,NP_5_584619,EPI_ISL_177533,NS_8_584620,EPI_ISL_177533,PA_3_584622,EPI_ISL_177533,PB1_2_584624,EPI_ISL_177533,PB2_1_584623
